mmsi,length,tonnage,tonnage_type,Engine_Power,Power_Units,power
440934000,49.61,416,GT,1200,HP,900.0
440934000,49.61,416,GT,1200,HP,900.0
440934000,49.61,416,GT,1200,HP,900.0
440934000,49.61,416,GT,1200,HP,900.0
440807000,49.61,416,GT,1200,HP,900.0
440807000,49.61,416,GT,1200,HP,900.0
440807000,49.61,416,GT,1200,HP,900.0
440807000,49.61,416,GT,1200,HP,900.0
440935000,49.61,416,GT,1200,HP,900.0
440935000,49.61,416,GT,1200,HP,900.0
440935000,49.61,416,GT,1200,HP,900.0
440935000,49.61,416,GT,1200,HP,900.0
440703000,49.61,416,GT,1200,HP,900.0
440703000,49.61,416,GT,1200,HP,900.0
440703000,49.61,416,GT,1200,HP,900.0
440703000,49.61,416,GT,1200,HP,900.0
440885000,49.61,446,GT,1200,HP,900.0
440885000,49.61,446,GT,1200,HP,900.0
440885000,49.61,446,GT,1200,HP,900.0
440885000,49.61,446,GT,1200,HP,900.0
440886000,49.61,421,GT,1200,HP,900.0
440886000,49.61,421,GT,1200,HP,900.0
440886000,49.61,421,GT,1200,HP,900.0
440886000,49.61,421,GT,1200,HP,900.0
440931000,49.61,416,GT,1200,HP,900.0
440931000,49.61,416,GT,1200,HP,900.0
440931000,49.61,416,GT,1200,HP,900.0
440931000,49.61,416,GT,1200,HP,900.0
441483000,47.51,387,GT,1000,HP,750.0
441483000,47.51,387,GT,1000,HP,750.0
441483000,47.51,387,GT,1000,HP,750.0
441483000,47.51,387,GT,1000,HP,750.0
441483000,47.51,387,GT,1000,HP,750.0
440920000,46.91,383,GT,1200,HP,900.0
440920000,46.91,383,GT,1200,HP,900.0
440920000,46.91,383,GT,1200,HP,900.0
440920000,46.91,383,GT,1200,HP,900.0
440920000,46.91,383,GT,1200,HP,900.0
440045000,47.21,380,GT,1000,HP,750.0
440045000,47.21,380,GT,1000,HP,750.0
440045000,47.21,380,GT,1000,HP,750.0
440045000,47.21,380,GT,1000,HP,750.0
440055000,47.99,389,GT,1200,HP,900.0
440055000,47.99,389,GT,1200,HP,900.0
440055000,47.99,389,GT,1200,HP,900.0
440055000,47.99,389,GT,1200,HP,900.0
431500460,48.19,379,GRT,735,KW,735.0
431500460,48.19,379,GRT,735,KW,735.0
431500460,48.19,379,GRT,735,KW,735.0
431500460,48.19,379,GRT,735,KW,735.0
431500460,48.19,379,GRT,735,KW,735.0
441242000,51.01,441,GT,1000,HP,750.0
441242000,51.01,441,GT,1000,HP,750.0
441242000,51.01,441,GT,1000,HP,750.0
441242000,51.01,441,GT,1000,HP,750.0
441242000,51.01,441,GT,1000,HP,750.0
440801000,47.24,378,GT,1200,HP,900.0
440801000,47.24,378,GT,1200,HP,900.0
440801000,47.24,378,GT,1200,HP,900.0
440801000,47.24,378,GT,1200,HP,900.0
440604000,48.28,401,GT,1200,HP,900.0
440604000,48.28,401,GT,1200,HP,900.0
440604000,48.28,401,GT,1200,HP,900.0
440604000,48.28,401,GT,1200,HP,900.0
440612000,48.28,401,GT,1200,HP,900.0
440612000,48.28,401,GT,1200,HP,900.0
440612000,48.28,401,GT,1200,HP,900.0
440612000,48.28,401,GT,1200,HP,900.0
440628000,49.77,424,GT,1200,HP,900.0
440628000,49.77,424,GT,1200,HP,900.0
440628000,49.77,424,GT,1200,HP,900.0
440628000,49.77,424,GT,1200,HP,900.0
440503000,49.77,424,GT,1200,HP,900.0
440503000,49.77,424,GT,1200,HP,900.0
440503000,49.77,424,GT,1200,HP,900.0
440503000,49.77,424,GT,1200,HP,900.0
440504000,47.21,384,GT,1000,HP,750.0
440504000,47.21,384,GT,1000,HP,750.0
440504000,47.21,384,GT,1000,HP,750.0
440504000,47.21,384,GT,1000,HP,750.0
440595000,49.47,427,GT,1200,HP,900.0
440595000,49.47,427,GT,1200,HP,900.0
440595000,49.47,427,GT,1200,HP,900.0
440595000,49.47,427,GT,1200,HP,900.0
440517000,49.47,427,GT,1200,HP,900.0
440517000,49.47,427,GT,1200,HP,900.0
440517000,49.47,427,GT,1200,HP,900.0
440517000,49.47,427,GT,1200,HP,900.0
412270057,50,647,GT,1029,KW,1029.0
412270057,50,647,GT,1029,KW,1029.0
412270057,50,647,GT,1029,KW,1029.0
412270057,50,647,GT,1029,KW,1029.0
440522000,49.47,427,GT,1200,HP,900.0
440522000,49.47,427,GT,1200,HP,900.0
440522000,49.47,427,GT,1200,HP,900.0
440522000,49.47,427,GT,1200,HP,900.0
441251000,49.77,442,GT,1200,HP,900.0
441251000,49.77,442,GT,1200,HP,900.0
441251000,49.77,442,GT,1200,HP,900.0
441251000,49.77,442,GT,1200,HP,900.0
441090000,49.91,411,GT,1200,HP,900.0
441090000,49.91,411,GT,1200,HP,900.0
441090000,49.91,411,GT,1200,HP,900.0
441090000,49.91,411,GT,1200,HP,900.0
441098000,49.91,411,GT,1200,HP,900.0
441098000,49.91,411,GT,1200,HP,900.0
441098000,49.91,411,GT,1200,HP,900.0
441098000,49.91,411,GT,1200,HP,900.0
441018000,46.91,383,GT,1200,HP,900.0
441018000,46.91,383,GT,1200,HP,900.0
441018000,46.91,383,GT,1200,HP,900.0
441018000,46.91,383,GT,1200,HP,900.0
440773000,49.91,423,GT,1200,HP,900.0
440773000,49.91,423,GT,1200,HP,900.0
440773000,49.91,423,GT,1200,HP,900.0
440773000,49.91,423,GT,1200,HP,900.0
440820000,47.21,384,GT,1000,HP,750.0
440820000,47.21,384,GT,1000,HP,750.0
440820000,47.21,384,GT,1000,HP,750.0
440820000,47.21,384,GT,1000,HP,750.0
440590000,47.21,385,GT,1000,HP,750.0
440590000,47.21,385,GT,1000,HP,750.0
440590000,47.21,385,GT,1000,HP,750.0
440590000,47.21,385,GT,1000,HP,750.0
440239000,47.21,385,GT,1000,HP,750.0
440239000,47.21,385,GT,1000,HP,750.0
440239000,47.21,385,GT,1000,HP,750.0
440239000,47.21,385,GT,1000,HP,750.0
440821000,47.21,385,GT,1000,HP,750.0
440821000,47.21,385,GT,1000,HP,750.0
440821000,47.21,385,GT,1000,HP,750.0
440821000,47.21,385,GT,1000,HP,750.0
440823000,78.33,"1,349.20",GT,4000,HP,3000.0
440233000,76.64,733,GT,3600,HP,2700.0
440233000,76.64,733,GT,3600,HP,2700.0
529695000,61.15,"1,526.00",GRT,2647,KW,2647.0
440990000,68.1,"1,526.00",GRT,3600,HP,2700.0
529440000,68.1,"1,526.00",GRT,3600,HP,2700.0
440671000,76.06,701,GT,3600,HP,2700.0
440671000,76.06,701,GT,3600,HP,2700.0
440671000,76.06,701,GT,3600,HP,2700.0
540003800,21,97,GT,331,KW,331.0
540002100,21,93,GT,353,KW,353.0
540004200,21,97,GT,353,KW,353.0
540003900,21,97,GT,331,KW,331.0
540004100,221,97,GT,353,KW,353.0
540002200,21,93,GT,331,KW,331.0
540002000,29,163,GT,351,KW,351.0
540004000,29,136,GT,351,KW,351.0
540005000,29,136,GT,351,KW,351.0
412270058,46.75,565,GT,956,HP,717.0
412270058,46.75,565,GT,956,HP,717.0
412270058,46.75,565,GT,956,HP,717.0
432448000,49.99,439,GRT,736,PS,544.64
432448000,49.99,439,GRT,736,PS,544.64
432448000,49.99,439,GRT,736,PS,544.64
432448000,49.99,439,GRT,736,PS,544.64
432448000,49.99,439,GRT,736,PS,544.64
431700260,49.99,410,GRT,520,PS,384.8
431700260,49.99,410,GRT,520,PS,384.8
431700260,49.99,410,GRT,520,PS,384.8
431700260,49.99,410,GRT,520,PS,384.8
431700260,49.99,410,GRT,520,PS,384.8
431914000,52.65,455,GRT,520,PS,384.8
431914000,52.65,455,GRT,520,PS,384.8
431698000,47.71,385,GRT,520,PS,384.8
431698000,47.71,385,GRT,520,PS,384.8
431700830,49.39,379,GRT,698,KW,698.0
431700830,49.39,379,GRT,698,KW,698.0
431700830,49.39,379,GRT,698,KW,698.0
431700830,49.39,379,GRT,698,KW,698.0
576699000,55.1,582,GRT,1400,HP,1050.0
576699000,55.1,582,GRT,1400,HP,1050.0
416002864,18.7,39.94,GT,545,HP,408.75
416001354,20.1,28.57,GT,420,HP,315.0
416194500,19.3,41.28,GT,350,HP,262.5
416001678,22.6,49.49,GT,750,HP,562.5
416000528,19.81,35.74,GT,300,HP,225.0
416000943,21.6,48.81,GT,620,HP,465.0
441201562,47.99,486,GT,735,KW,735.0
441201562,47.99,486,GT,735,KW,735.0
416001549,21.05,39.22,GT,536,HP,402.0
416002164,17.5,25.93,GT,405,HP,303.75
416001486,21.4,49.38,GT,500,HP,375.0
416000788,20.15,39.35,GT,450,HP,337.5
432461000,43.44,319,GRT,520,PS,384.8
432461000,43.44,319,GRT,520,PS,384.8
432461000,43.44,319,GRT,520,PS,384.8
432461000,43.44,319,GRT,520,PS,384.8
432461000,43.44,319,GRT,520,PS,384.8
416001735,18.8,29.86,GT,300,HP,225.0
416002356,21.6,49.75,GT,545,HP,408.75
416001491,19.7,48.63,GT,510,HP,382.5
416001758,19.25,29.97,GT,435,HP,326.25
416002997,18.55,29.84,GT,350,HP,262.5
431700060,49.2,379,GRT,520,PS,384.8
431700060,49.2,379,GRT,520,PS,384.8
431700060,49.2,379,GRT,520,PS,384.8
431700060,49.2,379,GRT,520,PS,384.8
431700060,49.2,379,GRT,520,PS,384.8
416001117,24.8,49.98,GT,450,HP,337.5
416002066,25.24,49.96,GT,435,HP,326.25
431253000,49.2,379,GRT,460,PS,340.4
431253000,49.2,379,GRT,460,PS,340.4
431253000,49.2,379,GRT,460,PS,340.4
431253000,49.2,379,GRT,460,PS,340.4
431253000,49.2,379,GRT,460,PS,340.4
416004344,20.35,31.57,GT,270,HP,202.5
431703660,48.4,379,GRT,735,KW,735.0
431703660,48.4,379,GRT,735,KW,735.0
431703660,48.4,379,GRT,735,KW,735.0
431703660,48.4,379,GRT,735,KW,735.0
431703660,48.4,379,GRT,735,KW,735.0
416003429,18.55,29.49,GT,400,HP,300.0
416000636,19.6,36.01,GT,500,HP,375.0
416002362,20.09,37.91,GT,570,HP,427.5
431701650,49.32,409,GRT,520,PS,384.8
431701650,49.32,409,GRT,520,PS,384.8
431701650,49.32,409,GRT,520,PS,384.8
431701650,49.32,409,GRT,520,PS,384.8
416182700,22.09,41.35,GT,450,HP,337.5
431813000,49.99,409,GRT,698,PS,516.52
431813000,49.99,409,GRT,698,PS,516.52
431813000,49.99,409,GRT,698,PS,516.52
431813000,49.99,409,GRT,698,PS,516.52
431813000,49.99,409,GRT,698,PS,516.52
416000398,18.05,25.33,GT,222,HP,166.5
416202800,19.56,36.13,GT,650,HP,487.5
416002155,21,49.7,GT,650,HP,487.5
416002113,20.8,43.95,GT,500,HP,375.0
416000698,20.15,43.82,GT,435,HP,326.25
416003418,20.8,49.48,GT,750,HP,562.5
416201800,21.5,47.03,GT,605,HP,453.75
416003933,21.1,49.06,GT,600,HP,450.0
416000391,23.85,45.99,GT,750,HP,562.5
416000459,23.13,49.85,GT,545,HP,408.75
416001456,22.05,47.37,GT,485,HP,363.75
416003444,21.71,49.61,GT,545,HP,408.75
416000817,21.5,48.47,GT,570,HP,427.5
416002101,22.5,49.74,GT,600,HP,450.0
416000588,19.9,44.89,GT,400,HP,300.0
416001415,23.73,48.24,GT,485,HP,363.75
416000959,20.9,49.33,GT,600,HP,450.0
416000159,22.72,49.2,GT,600,HP,450.0
416003445,22.5,49.63,GT,600,HP,450.0
431700150,56.87,499,GRT,640,PS,473.6
431700150,56.87,499,GRT,640,PS,473.6
416203600,20,29.23,GT,450,HP,337.5
416000429,21.5,49.54,GT,500,HP,375.0
412205130,48.6,626,GT,882,KW,882.0
412205130,48.6,626,GT,882,KW,882.0
431700980,48.87,379,GRT,698,KW,698.0
431700980,48.87,379,GRT,698,KW,698.0
431700980,48.87,379,GRT,698,KW,698.0
431700980,48.87,379,GRT,698,KW,698.0
431700980,48.87,379,GRT,698,KW,698.0
416000737,21.29,49.62,GT,545,HP,408.75
416002067,20.6,29.76,GT,420,HP,315.0
431703970,49.99,439,GRT,735,KW,735.0
431703970,49.99,439,GRT,735,KW,735.0
431703970,49.99,439,GRT,735,KW,735.0
431703970,49.99,439,GRT,735,KW,735.0
431703970,49.99,439,GRT,735,KW,735.0
416002639,21.7,49.8,GT,600,HP,450.0
416001358,19.85,33.01,GT,450,HP,337.5
416001271,22.4,49.71,GT,545,HP,408.75
416001425,20.2,36.29,GT,500,HP,375.0
416001413,22.8,49.32,GT,500,HP,375.0
416000776,21.8,49.07,GT,545,HP,408.75
416000456,21.95,48.71,GT,545,HP,408.75
416000978,21.38,42.19,GT,573,HP,429.75
416000369,22,48.85,GT,600,HP,450.0
416001235,21.95,47.52,GT,500,HP,375.0
416001033,21.4,49.26,GT,545,HP,408.75
431704490,49.9,439,GRT,520,PS,384.8
431704490,49.9,439,GRT,520,PS,384.8
431704490,49.9,439,GRT,520,PS,384.8
431704490,49.9,439,GRT,520,PS,384.8
431704490,49.9,439,GRT,520,PS,384.8
412205140,48.6,626,GT,882,KW,882.0
412205140,48.6,626,GT,882,KW,882.0
416001479,19.7,29.76,GT,500,HP,375.0
416002533,20.85,48.99,GT,600,HP,450.0
416001745,20.3,43.53,GT,823,HP,617.25
416000761,21.4,49.26,GT,600,HP,450.0
431070000,50.8,439,GRT,735,KW,735.0
431070000,50.8,439,GRT,735,KW,735.0
431070000,50.8,439,GRT,735,KW,735.0
431070000,50.8,439,GRT,735,KW,735.0
431070000,50.8,439,GRT,735,KW,735.0
416000974,21.3,43.78,GT,573,HP,429.75
416000189,20.1,40.2,GT,545,HP,408.75
431700130,49.9,424,GRT,735,KW,735.0
431700130,49.9,424,GRT,735,KW,735.0
431700130,49.9,424,GRT,735,KW,735.0
431700130,49.9,424,GRT,735,KW,735.0
431700130,49.9,424,GRT,735,KW,735.0
416000222,20.3,40.69,GT,545,HP,408.75
416002934,20.1,40.21,GT,600,HP,450.0
432503000,50.6,439,GRT,735,KW,735.0
432503000,50.6,439,GRT,735,KW,735.0
432503000,50.6,439,GRT,735,KW,735.0
432503000,50.6,439,GRT,735,KW,735.0
416004048,22,49.76,GT,707,HP,530.25
416002983,22.1,49.79,GT,600,HP,450.0
432319000,50.8,439,GRT,735,KW,735.0
432319000,50.8,439,GRT,735,KW,735.0
432319000,50.8,439,GRT,735,KW,735.0
432319000,50.8,439,GRT,735,KW,735.0
432319000,50.8,439,GRT,735,KW,735.0
416002141,22.08,45,GT,545,HP,408.75
416200800,20.3,40.43,GT,545,HP,408.75
416002338,17,26.68,GT,300,HP,225.0
416001792,22.17,38.08,GT,545,HP,408.75
416000385,20.35,40.58,GT,545,HP,408.75
416001531,24.17,48.46,GT,823,HP,617.25
431053000,49.65,439,GRT,735,KW,735.0
431053000,49.65,439,GRT,735,KW,735.0
431053000,49.65,439,GRT,735,KW,735.0
431053000,49.65,439,GRT,735,KW,735.0
431053000,49.65,439,GRT,735,KW,735.0
416000783,20.5,42.1,GT,545,HP,408.75
416000977,17.65,25.48,GT,330,HP,247.5
416000625,18.2,30.18,GT,435,HP,326.25
416002636,21.92,42.35,GT,707,HP,530.25
416001126,18.35,33.85,GT,570,HP,427.5
416077500,27.9,94.58,GT,750,HP,562.5
416001265,25.62,71.95,GT,750,HP,562.5
416001446,22.63,62.21,GT,600,HP,450.0
416000592,24.35,73.61,GT,450,HP,337.5
416211900,24.35,79.97,GT,800,HP,600.0
416000195,19.5,36.32,GT,573,HP,429.75
416000639,19.9,32.86,GT,485,HP,363.75
416001458,19.85,30.72,GT,450,HP,337.5
416210900,19.98,31.81,GT,573,HP,429.75
416209800,18.65,33.88,GT,450,HP,337.5
416000347,20.6,34.15,GT,450,HP,337.5
431395000,51.4,499,GRT,735,KW,735.0
431395000,51.4,499,GRT,735,KW,735.0
431395000,51.4,499,GRT,735,KW,735.0
431395000,51.4,499,GRT,735,KW,735.0
431395000,51.4,499,GRT,735,KW,735.0
416001241,20.95,37.08,GT,500,HP,375.0
416003203,17.3,26.89,GT,435,HP,326.25
431722000,62.78,483,GRT,735,KW,735.0
431722000,62.78,483,GRT,735,KW,735.0
416003881,24.98,47.46,GT,398,HP,298.5
416000936,16.67,26.06,GT,380,HP,285.0
416001356,18.4,25.13,GT,350,HP,262.5
431200910,52.4,463,GRT,1323,KW,1323.0
431200910,52.4,463,GRT,1323,KW,1323.0
416003643,18.01,27.58,GT,222,HP,166.5
431769000,53.35,495,GRT,735,KW,735.0
431769000,53.35,495,GRT,735,KW,735.0
416000307,21.1,33.85,GT,545,HP,408.75
416000357,20.9,32.94,GT,485,HP,363.75
431200060,56.3,499,GRT,640,PS,473.6
431200060,56.3,499,GRT,640,PS,473.6
416001717,21.76,43.79,GT,573,HP,429.75
416001814,21.91,38.34,GT,659,HP,494.25
416004058,20.84,42.18,GT,435,HP,326.25
431200880,53.34,499,GRT,1471,KW,1471.0
431200880,53.34,499,GRT,1471,KW,1471.0
416002383,20.8,42.33,GT,500,HP,375.0
431935000,56.87,499,GRT,1471,KW,1471.0
431935000,56.87,499,GRT,1471,KW,1471.0
416002507,17.3,27.51,GT,380,HP,285.0
416001238,23.31,73.15,GT,450,HP,337.5
416000538,26.71,63.77,GT,939,HP,704.25
431693000,56.87,499,GRT,1471,KW,1471.0
431693000,56.87,499,GRT,1471,KW,1471.0
416003222,25.93,75.74,GT,829,HP,621.75
416000394,26.35,97.52,GT,800,HP,600.0
416003071,23.66,73.4,GT,600,HP,450.0
431680000,56.2,498,GRT,1471,KW,1471.0
431680000,56.2,498,GRT,1471,KW,1471.0
416229500,22.3,56.15,GT,450,HP,337.5
416001521,23.23,54.16,GT,820,HP,615.0
416001355,25.16,95.35,GT,750,HP,562.5
416001355,25.16,95.35,GT,750,HP,562.5
416002494,22.93,66.84,GT,600,HP,450.0
416000547,25.79,96.79,GT,750,HP,562.5
416001787,25.71,78.48,GT,750,HP,562.5
416001225,27.9,99.01,GT,750,HP,562.5
416001225,27.9,99.01,GT,750,HP,562.5
416003867,22.5,66.77,GT,450,HP,337.5
432515000,51.4,498,GRT,735,KW,735.0
432515000,51.4,498,GRT,735,KW,735.0
432515000,51.4,498,GRT,735,KW,735.0
432515000,51.4,498,GRT,735,KW,735.0
416001659,25.28,98.43,GT,750,HP,562.5
431200740,50.59,462,GRT,735,KW,735.0
431200740,50.59,462,GRT,735,KW,735.0
431200740,50.59,462,GRT,735,KW,735.0
431200740,50.59,462,GRT,735,KW,735.0
431200740,50.59,462,GRT,735,KW,735.0
416001036,27.25,99,GT,750,HP,562.5
416003236,22.39,51.76,GT,600,HP,450.0
416001845,22.3,63.03,GT,545,HP,408.75
416000199,22.85,67.19,GT,450,HP,337.5
416002474,22.55,70.58,GT,450,HP,337.5
416001063,23.21,63.44,GT,600,HP,450.0
416001661,25.25,94.66,GT,750,HP,562.5
416002096,23.95,79.72,GT,600,HP,450.0
431682000,52.61,499,GRT,735,KW,735.0
431682000,52.61,499,GRT,735,KW,735.0
431682000,52.61,499,GRT,735,KW,735.0
431682000,52.61,499,GRT,735,KW,735.0
431682000,52.61,499,GRT,735,KW,735.0
416002491,22.3,68.45,GT,829,HP,621.75
432374000,52.6,499,GRT,735,KW,735.0
432374000,52.6,499,GRT,735,KW,735.0
432374000,52.6,499,GRT,735,KW,735.0
432374000,52.6,499,GRT,735,KW,735.0
432374000,52.6,499,GRT,735,KW,735.0
416001047,22.1,58.43,GT,450,HP,337.5
416000486,24.36,72.47,GT,545,HP,408.75
431022000,52.6,499,GRT,735,KW,735.0
431022000,52.6,499,GRT,735,KW,735.0
431022000,52.6,499,GRT,735,KW,735.0
431022000,52.6,499,GRT,735,KW,735.0
431022000,52.6,499,GRT,735,KW,735.0
416000139,23.5,74.87,GT,450,HP,337.5
416002271,25,57.12,GT,435,HP,326.25
416002348,23.65,77.85,GT,750,HP,562.5
416002117,23.75,71.19,GT,750,HP,562.5
416003788,24.75,73.46,GT,545,HP,408.75
416002173,23.65,76.83,GT,829,HP,621.75
416002553,24.7,63.01,GT,649,HP,486.75
432411000,49.99,471,GRT,735,KW,735.0
432411000,49.99,471,GRT,735,KW,735.0
432411000,49.99,471,GRT,735,KW,735.0
432411000,49.99,471,GRT,735,KW,735.0
432411000,49.99,471,GRT,735,KW,735.0
416001228,24.15,53.53,GT,650,HP,487.5
416000143,24.1,57.65,GT,640,HP,480.0
416001246,24.29,66.22,GT,823,PS,609.02
416213700,22.45,62.96,GT,605,HP,453.75
416001795,23.9,59.13,GT,650,HP,487.5
431116000,49.2,379,GRT,735,KW,735.0
431116000,49.2,379,GRT,735,KW,735.0
431116000,49.2,379,GRT,735,KW,735.0
431116000,49.2,379,GRT,735,KW,735.0
431116000,49.2,379,GRT,735,KW,735.0
416003541,22.5,56.19,GT,545,HP,408.75
416002114,22.3,62.98,GT,545,HP,408.75
432306000,50.6,438,GRT,735,KW,735.0
432306000,50.6,438,GRT,735,KW,735.0
432306000,50.6,438,GRT,735,KW,735.0
432306000,50.6,438,GRT,735,KW,735.0
432306000,50.6,438,GRT,735,KW,735.0
416004797,22.9,54.47,GT,600,HP,450.0
416003068,22.95,63.35,GT,600,HP,450.0
416000221,22.05,71.45,GT,620,HP,465.0
431500470,49.9,409,GRT,735,KW,735.0
431500470,49.9,409,GRT,735,KW,735.0
431500470,49.9,409,GRT,735,KW,735.0
431500470,49.9,409,GRT,735,KW,735.0
431500470,49.9,409,GRT,735,KW,735.0
416000415,21.95,55.71,GT,750,HP,562.5
416218900,22.4,55.19,GT,450,HP,337.5
416002157,23.2,62.23,GT,600,HP,450.0
416000961,23.2,61.23,GT,600,HP,450.0
416003224,22.5,54.12,GT,600,HP,450.0
416002655,27.16,79.08,GT,600,HP,450.0
416079500,27,80.16,GT,823,HP,617.25
416000986,27.76,88.58,GT,600,HP,450.0
416002151,26.4,79.15,GT,600,HP,450.0
416002151,26.4,79.15,GT,600,HP,450.0
416000461,29.15,98.97,GT,650,HP,487.5
416000461,29.15,98.97,GT,650,HP,487.5
416000238,24.57,64.98,GT,605,HP,453.75
416001224,23.7,54.67,GT,600,HP,450.0
416000235,29,97,GT,650,HP,487.5
416000237,24.6,73.43,GT,750,HP,562.5
416082900,27,80.16,GT,823,HP,617.25
416000154,28.2,96.12,GT,600,HP,450.0
416002178,27.6,97.16,GT,600,HP,450.0
416004368,29.3,98,GT,600,HP,450.0
416004368,29.3,98,GT,600,HP,450.0
432426000,49.99,439,GRT,735,KW,735.0
432426000,49.99,439,GRT,735,KW,735.0
432426000,49.99,439,GRT,735,KW,735.0
432426000,49.99,439,GRT,735,KW,735.0
432426000,49.99,439,GRT,735,KW,735.0
416002121,22.5,53.85,GT,750,HP,562.5
416000818,22.45,54.38,GT,600,HP,450.0
416000934,22.5,54.46,GT,600,HP,450.0
432228000,49.3,399,GRT,735,KW,735.0
432228000,49.3,399,GRT,735,KW,735.0
432228000,49.3,399,GRT,735,KW,735.0
432228000,49.3,399,GRT,735,KW,735.0
432228000,49.3,399,GRT,735,KW,735.0
416003371,23.6,63.58,GT,600,HP,450.0
416002888,22.5,54.23,GT,580,HP,435.0
431782000,49.3,395,GRT,735,KW,735.0
431782000,49.3,395,GRT,735,KW,735.0
431782000,49.3,395,GRT,735,KW,735.0
431782000,49.3,395,GRT,735,KW,735.0
431782000,49.3,395,GRT,735,KW,735.0
416001476,22.5,53.34,GT,600,HP,450.0
416000999,22,54.23,GT,600,HP,450.0
431329000,49.2,395,GRT,735,KW,735.0
431329000,49.2,395,GRT,735,KW,735.0
431329000,49.2,395,GRT,735,KW,735.0
431329000,49.2,395,GRT,735,KW,735.0
431329000,49.2,395,GRT,735,KW,735.0
416000402,22,52.19,GT,600,HP,450.0
416000361,22.85,58.53,GT,600,HP,450.0
416000466,22.5,53.3,GT,707,HP,530.25
416002357,22.5,52.09,GT,500,HP,375.0
416000299,22.5,53.51,GT,707,HP,530.25
416212600,25.7,86.73,GT,823,HP,617.25
431750000,49.3,379,GRT,735,KW,735.0
431750000,49.3,379,GRT,735,KW,735.0
431750000,49.3,379,GRT,735,KW,735.0
431750000,49.3,379,GRT,735,KW,735.0
431750000,49.3,379,GRT,735,KW,735.0
416000205,23.7,62.27,GT,707,HP,530.25
416002162,22.5,51.05,GT,600,HP,450.0
432444000,49.99,439,GRT,735,KW,735.0
432444000,49.99,439,GRT,735,KW,735.0
432444000,49.99,439,GRT,735,KW,735.0
432444000,49.99,439,GRT,735,KW,735.0
432444000,49.99,439,GRT,735,KW,735.0
416000144,23.8,72,GT,600,HP,450.0
416001424,22.55,50.52,GT,600,HP,450.0
416002506,24.51,65.32,GT,823,HP,617.25
416002099,22.2,52.48,GT,823,HP,617.25
416002287,24.51,65.32,GT,600,HP,450.0
416002615,27,77.45,GT,600,HP,450.0
416000784,24.5,65.87,GT,650,HP,487.5
416000141,27.6,88.06,GT,450,HP,337.5
416003496,26.1,90.13,GT,823,HP,617.25
416000462,27,75.91,GT,600,HP,450.0
416001799,27.62,79.18,GT,829,HP,621.75
416000236,24.5,61.91,GT,605,HP,453.75
416003205,27.45,62.88,GT,605,HP,453.75
416001558,27.45,64.03,GT,940,HP,705.0
416000804,27.6,79.42,GT,600,HP,450.0
416000804,27.6,79.42,GT,600,HP,450.0
432475000,50.69,439,GRT,730,KW,730.0
432475000,50.69,439,GRT,730,KW,730.0
432475000,50.69,439,GRT,730,KW,730.0
432475000,50.69,439,GRT,730,KW,730.0
416003735,24.5,61.5,GT,545,HP,408.75
416000029,27,79.07,GT,450,HP,337.5
416000212,24.5,61.53,GT,600,HP,450.0
416002569,24.5,61.91,GT,600,HP,450.0
416002569,24.5,61.91,GT,600,HP,450.0
416226600,27,79.2,GT,600,HP,450.0
416002286,27.9,79.73,GT,649,HP,486.75
416002286,27.9,79.73,GT,649,HP,486.75
416000344,22.2,56.89,GT,605,HP,453.75
416003724,27.8,79.64,GT,600,HP,450.0
416001567,27.9,79.22,GT,750,HP,562.5
416000251,24.56,64.93,GT,450,HP,337.5
416002682,28.2,97.38,GT,640,HP,480.0
416002682,28.2,97.38,GT,640,HP,480.0
416219600,28.2,97.38,GT,649,HP,486.75
416002135,27,79.68,GT,600,HP,450.0
416002135,27,79.68,GT,600,HP,450.0
416039500,48.6,407.74,GT,1000,HP,750.0
416039500,48.6,407.74,GT,1000,HP,750.0
416039500,48.6,407.74,GT,1000,HP,750.0
416008800,52.65,496,GT,1100,HP,825.0
416008800,52.65,496,GT,1100,HP,825.0
416804000,52.65,497,GT,1200,HP,900.0
416804000,52.65,497,GT,1200,HP,900.0
416804000,52.65,497,GT,1200,HP,900.0
416785000,52.65,497,GT,1200,HP,900.0
416785000,52.65,497,GT,1200,HP,900.0
416785000,52.65,497,GT,1200,HP,900.0
416032700,52.65,489,GT,1200,HP,900.0
416032700,52.65,489,GT,1200,HP,900.0
416032700,52.65,489,GT,1200,HP,900.0
416202700,30,98,GT,750,HP,562.5
416202700,30,98,GT,750,HP,562.5
416102500,27.3,84.89,GT,760,HP,570.0
416000464,28.2,98.11,GT,600,HP,450.0
416000464,28.2,98.11,GT,600,HP,450.0
431206000,49.2,396,GRT,735,KW,735.0
431206000,49.2,396,GRT,735,KW,735.0
431206000,49.2,396,GRT,735,KW,735.0
431206000,49.2,396,GRT,735,KW,735.0
431206000,49.2,396,GRT,735,KW,735.0
416000502,26.15,78.12,GT,500,HP,375.0
416000699,22.15,58.91,GT,480,HP,360.0
416001245,28.3,97.57,GT,650,HP,487.5
416001245,28.3,97.57,GT,650,HP,487.5
416001838,28.3,98.09,GT,640,HP,480.0
416002116,29.2,98,GT,940,HP,705.0
416002116,29.2,98,GT,940,HP,705.0
416000855,26.15,79.56,GT,500,HP,375.0
416193900,27.3,79.45,GT,650,HP,487.5
416001769,28.3,97.87,GT,1000,HP,750.0
416001833,22.7,59.37,GT,500,HP,375.0
416002175,28.2,97.06,GT,939,HP,704.25
