Search,mmsi,Expert label,notes,Reviewer,nn_times_classified,nn_number_max_labels,nn_average_length,nn_stddev_length,nn_max_label,nn_max_score,nn_max_label_fishing,nn_max_fishing_score,nn_max_sublabel,nn_max_sub_score,nn_max_sublabel_fishing,nn_max_sub_fishing_score,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_stdev_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,active_positions,active_hours,fishing_points,num_A,num_B,iso3,country_name,average_length,stddev_length,number_distinct_lengths,avg_width,number_valid_length_messages,shipname,num_shipnames,imo,num_imos,callsign,num_callsign,gap_hours,num_gaps,training_label,training_sublabel,training_length,training_listsources,spoofing_hours,num_overlapping_segs
https://www.google.com/search?q=mmsi+440863000,440863000,Trawlers,https://www.ccamlr.org/en/node/77442,VL,3,2,74.13217671712239,10.095680775808768,Trawlers,0.6803645541270574,Trawlers,0.6803645541270574,Trawlers,0.6789197338124117,Trawlers,0.6789197338124117,5,2,75.20370559692383,13.345981887333648,Trawlers,0.6078299719767528,Trawlers,0.6078299719767528,Trawlers,0.6072950101195602,Trawlers,0.6072950101195602,42281,37689,7657.5893055554425,21639,28963,0,KOR,South Korea,96.0,0.0,1,15.0,8986,KWANGJAHO,2,8505977,1,DTBP9,1,29.299722222222222,1,Trawlers,,93.5,ccamlr_fishing,8738.001666666667,8
https://www.google.com/search?q=mmsi+412326894,412326894,longline - don't know if set or longline,most likely drifting ,VL,2,1,35.504465103149414,3.4536543803936537,Trawlers,0.6800482273101807,Trawlers,0.6800482273101807,Trawlers,0.6598847061395645,Trawlers,0.6598847061395645,2,1,35.504465103149414,3.4536543803936537,Trawlers,0.6800482273101807,Trawlers,0.6800482273101807,Trawlers,0.6598847061395645,Trawlers,0.6598847061395645,9224,8974,10588.660138888883,3569,9175,0,CHN,China,,,,,,ZHONGSHUI712,1,8653607,1,BZSI7,1,1621.9016666666666,2,,,,,32639.927777777775,71
https://www.google.com/search?q=mmsi+440936000,440936000,Drifting_longlines,,VL,3,2,42.90246454874674,2.9564645502479325,Trawlers,0.6797555387020111,Trawlers,0.6797555387020111,Trawlers,0.669269343217214,Trawlers,0.669269343217214,9,2,41.95575247870551,2.0817439077489523,Drifting_longlines,0.7250775620341301,Drifting_longlines,0.7250775620341301,Drifting_longlines,0.7249592286017206,Drifting_longlines,0.7249592286017206,27330,27309,6868.729305555091,9222,27330,0,KOR,South Korea,,,,,,722 ORONG,1,,,DTAG3,1,,,,,,,2306.05,1
https://www.google.com/search?q=mmsi+413501950,413501950,Drifting_longlines,,VL,1,1,33.96855545043945,,Trawlers,0.673926591873169,Trawlers,0.673926591873169,Trawlers,0.685049831867218,Trawlers,0.685049831867218,1,1,33.96855545043945,,Trawlers,0.673926591873169,Trawlers,0.673926591873169,Trawlers,0.685049831867218,Trawlers,0.685049831867218,2380,2345,3406.1881944444413,1168,0,0,CHN,China,29.096,1.5178932768808222,2,0.036,250,GUI YUAN YU 60001,2,,,BZWZ32,2,379.81166666666667,3,,,,,,
https://www.google.com/search?q=mmsi+416097500,416097500,Drifting_longlines,,VL,2,2,55.42155647277832,1.5883872683056992,Trawlers,0.6682102382183075,Trawlers,0.6682102382183075,Trawlers,0.645754486322403,Trawlers,0.645754486322403,2,2,55.42155647277832,1.5883872683056992,Trawlers,0.6682102382183075,Trawlers,0.6682102382183075,Trawlers,0.645754486322403,Trawlers,0.645754486322403,9366,9333,2133.9715277777796,6199,0,0,TWN,Taiwan,52.0,0.0,1,9.0,348,YUAN BAO NO.888,1,,,,1,,,,,,,,
https://www.google.com/search?q=mmsi+440646000,440646000,longline - don't know if set or longline,,VL,3,2,40.94609451293945,1.347758459300372,Trawlers,0.6663656930128733,Trawlers,0.6663656930128733,Trawlers,0.656995932261149,Trawlers,0.656995932261149,8,2,41.69924068450928,3.2267686640291977,Trawlers,0.5644214317435399,Trawlers,0.5644214317435399,Trawlers,0.5632232743810164,Trawlers,0.5632232743810164,33798,33561,112548.46416666663,13118,33753,0,KOR,South Korea,41.46543408360129,6.915802063900374,5,22.016077170418008,2488,DONGWON,1,8610631,1,HLLS,1,94.06611111111111,1,,,,,974317.7472222225,4029
https://www.google.com/search?q=mmsi+412695430,412695430,Drifting_longlines,,VL,2,2,45.586463928222656,1.3727383660400707,Trawlers,0.6637746393680573,Trawlers,0.6637746393680573,Trawlers,0.668524757027626,Trawlers,0.668524757027626,2,2,45.586463928222656,1.3727383660400707,Trawlers,0.6637746393680573,Trawlers,0.6637746393680573,Trawlers,0.668524757027626,Trawlers,0.668524757027626,3435,3435,3112.095555555559,1739,0,0,CHN,China,60.0,0.0,1,30.0,1749,JING LU YUAN 002,1,,,,1,815.9394444444443,9,,,,,,
https://www.google.com/search?q=mmsi+760000590,760000590,unknown_fishing,ask Bjorn ,VL,1,1,31.68452262878418,,Trawlers,0.6633411049842834,Trawlers,0.6633411049842834,Trawlers,0.7137700915336609,Trawlers,0.7137700915336609,1,1,31.68452262878418,,Trawlers,0.6633411049842834,Trawlers,0.6633411049842834,Trawlers,0.7137700915336609,Trawlers,0.7137700915336609,4878,4675,2958.9706944444456,382,1594,0,PER,Peru,44.0,0.0,1,10.0,1006,TASA 44,1,,,OA-4655,1,,,,,,,6531.425833333333,43
https://www.google.com/search?q=mmsi+440055000,440055000,Drifting_longlines,,VL,3,2,41.831292470296226,1.4836669172880124,Trawlers,0.6611667477215329,Trawlers,0.6611667477215329,Trawlers,0.6605493687093258,Trawlers,0.6605493687093258,6,2,43.21596590677897,2.8723489945546254,Trawlers,0.5123005082520345,Trawlers,0.5123005082520345,Trawlers,0.5084381451209387,Trawlers,0.5084381451209387,40241,35154,123360.8883333333,13992,34594,0,KOR,South Korea,57.0,0.0,1,9.0,1295,ORYONG 325,1,9019509,1,6MNZ,1,101.0475,3,,,,,3055753.9111111136,4599
https://www.google.com/search?q=mmsi+416003074,416003074,Drifting_longlines,,VL,2,1,37.79265213012695,2.9008145056510446,Trawlers,0.6608431339263916,Trawlers,0.6608431339263916,Trawlers,0.6903111487627029,Trawlers,0.6903111487627029,6,2,36.78529421488444,1.9207628036610715,Trawlers,0.6528598492344221,Trawlers,0.6528598492344221,Trawlers,0.6689936046799024,Trawlers,0.6689936046799024,3189,3169,6786.388611111111,1476,0,0,TWN,Taiwan,,,,,,JIN JINN YI NO.33,1,,,BJ4938,2,1831.4122222222222,17,,,,,,
https://www.google.com/search?q=mmsi+412331027,412331027,longline - don't know if set or longline,one letter in the callsign does not match ,VL,3,2,52.03853098551432,4.272368945443276,Trawlers,0.6571170886357626,Trawlers,0.6571170886357626,Trawlers,0.6566051611055931,Trawlers,0.6566051611055931,4,2,51.59112071990967,3.601313841789656,Trawlers,0.7390415966510773,Trawlers,0.7390415966510773,Trawlers,0.738841739948839,Trawlers,0.738841739948839,32610,32610,8492.674722221911,20154,0,0,CHN,China,42.0,0.0,1,7.0,2,LUQINGYUAN021,2,,,,1,555.1886111111112,10,,,,,754.8169444444445,2
https://www.google.com/search?q=mmsi+440617000,440617000,Drifting_longlines,,VL,3,2,42.53532028198242,2.9651968872036623,Trawlers,0.6568613946437836,Trawlers,0.6568613946437836,Trawlers,0.6628131965796152,Trawlers,0.6628131965796152,9,4,42.795972188313804,3.8301727800948746,Drifting_longlines,0.5295457601961162,Drifting_longlines,0.5295457601961162,Drifting_longlines,0.5288661411032081,Drifting_longlines,0.5288661411032081,31010,30511,8651.882361110955,11576,30263,0,KOR,South Korea,46.802773497688754,2.4017325434006107,2,12.966101694915254,1298,PANALOX 502,3,8916360,1,DTAV2,2,30.82611111111111,1,,,,,,
https://www.google.com/search?q=mmsi+416119800,416119800,Drifting_longlines,,VL,3,2,50.58237838745117,0.6532661892852185,Trawlers,0.6564129615823427,Trawlers,0.6564129615823427,Trawlers,0.6444497058788935,Trawlers,0.6444497058788935,5,2,49.58313903808594,2.30509359613374,Trawlers,0.6301185712218285,Trawlers,0.6301185712218285,Trawlers,0.6208881050348282,Trawlers,0.6208881050348282,63081,63053,8549.125694444241,42886,1,0,TWN,Taiwan,76.0,0.0,1,8.0,1502,CHIN CHANG WEN,2,,,,1,474.4663888888889,9,,,,,7669.158055555556,2
https://www.google.com/search?q=mmsi+412326906,412326906,longline - don't know if set or longline,most likely drifting ,VL,2,2,34.50827693939209,3.8202564352859003,Trawlers,0.653654932975769,Trawlers,0.653654932975769,Trawlers,0.6513126045465469,Trawlers,0.6513126045465469,2,2,34.50827693939209,3.8202564352859003,Trawlers,0.653654932975769,Trawlers,0.653654932975769,Trawlers,0.6513126045465469,Trawlers,0.6513126045465469,6976,6712,4624.43194444443,3364,6926,0,CHN,China,,,,,,ZHONGSHUI810,1,8629058,1,BZYJ7,1,344.39916666666664,11,,,,,1509.2027777777778,1
https://www.google.com/search?q=mmsi+416002586,416002586,Drifting_longlines,,VL,2,1,35.504788398742676,5.2585173035453705,Trawlers,0.6533886790275574,Trawlers,0.6533886790275574,Trawlers,0.6396819055080414,Trawlers,0.6396819055080414,6,3,35.39970620473226,5.473293346560085,Trawlers,0.4077108785665284,Trawlers,0.4077108785665284,Trawlers,0.4025733109641199,Trawlers,0.4025733109641199,3956,3917,5686.688472222211,1433,0,0,TWN,Taiwan,24.0,0.0,1,6.0,3321,CHUAN SHYANG NO.98,4,,,BJ4844,2,3344.0472222222224,21,,,,,275.57444444444445,1
https://www.google.com/search?q=mmsi+416000179,416000179,Drifting_longlines,,VL,3,2,38.99376424153646,2.3742321716978667,Trawlers,0.6521908721576134,Trawlers,0.6521908721576134,Trawlers,0.6521397276471058,Trawlers,0.6521397276471058,7,2,36.789659772600444,4.035119869913662,Trawlers,0.675546423931207,Trawlers,0.675546423931207,Trawlers,0.6728215491665261,Trawlers,0.6728215491665261,10122,10096,7662.53125000002,4516,0,0,TWN,Taiwan,,,,,,GILONTAS NO.386,2,,,BJ4691,1,491.8913888888889,1,,,,,,
https://www.google.com/search?q=mmsi+413270220,413270220,Drifting_longlines,one letter in the callsign does not match ,VL,3,2,53.6433359781901,3.8841021880424162,Trawlers,0.6499105344216028,Trawlers,0.6499105344216028,Trawlers,0.629242812593778,Trawlers,0.629242812593778,3,2,53.6433359781901,3.8841021880424162,Trawlers,0.6499105344216028,Trawlers,0.6499105344216028,Trawlers,0.629242812593778,Trawlers,0.629242812593778,65700,65671,6751.428888888743,35743,64660,0,CHN,China,50.0,0.0,1,9.0,6693,JIN SHENG NO.1,1,9020819,1,BZZX6,1,520.3372222222222,4,,,,,189.0561111111111,1
https://www.google.com/search?q=mmsi+412460287,412460287,longline - don't know if set or longline,most likely drifting ,VL,3,2,45.22306696573893,2.752703387022182,Trawlers,0.6480360329151154,Trawlers,0.6480360329151154,Trawlers,0.6592542032400767,Trawlers,0.6592542032400767,3,2,45.22306696573893,2.752703387022182,Trawlers,0.6480360329151154,Trawlers,0.6480360329151154,Trawlers,0.6592542032400767,Trawlers,0.6592542032400767,4520,4512,7491.079722222221,2061,0,0,CHN,China,39.0,0.0,1,8.0,511,SHEN GANG FA 716,1,,,BZXD63,1,123.95694444444445,5,,,,,,
https://www.google.com/search?q=mmsi+412460278,412460278,longline - don't know if set or longline,,VL,3,2,41.874924977620445,1.4532508013648815,Trawlers,0.6466951767603556,Trawlers,0.6466951767603556,Trawlers,0.6318407381574312,Trawlers,0.6318407381574312,4,3,38.7259087562561,6.408835404666599,Trawlers,0.48502220494725634,Trawlers,0.48502220494725634,Trawlers,0.473880762482338,Trawlers,0.473880762482338,36735,30319,6774.034722221891,12808,31712,0,CHN,China,45.0,0.0,1,7.0,6125,XIN YA 10,1,,,BZXH22,1,112.4988888888889,2,,,,,4223.366111111111,1
https://www.google.com/search?q=mmsi+760010398,760010398,unknown_fishing,ask Bjorn ,VL,3,2,41.81465530395508,5.098133820847533,Trawlers,0.6466563393672308,Trawlers,0.6466563393672308,Trawlers,0.6526521543661753,Trawlers,0.6526521543661753,5,2,41.08047256469727,3.83590081404734,Trawlers,0.4836377888917923,Trawlers,0.4836377888917923,Trawlers,0.4888161480426788,Trawlers,0.4888161480426788,14778,14141,4845.608194444428,3273,7368,0,PER,Peru,,,,,,NUNCIA,1,,,,1,,,,,,,,
https://www.google.com/search?q=mmsi+416154700,416154700,unknown_fishing,,VL,3,1,32.86258316040039,4.223238063776218,Trawlers,0.6428840359052023,Trawlers,0.6428840359052023,Trawlers,0.6738719542821249,Trawlers,0.6738719542821249,4,1,33.34682655334473,3.581683935896611,Trawlers,0.709583967924118,Trawlers,0.709583967924118,Trawlers,0.7333728671073914,Trawlers,0.7333728671073914,4804,4513,7608.291249999997,2144,0,0,TWN,Taiwan,,,,,,YI CIANG,1,,,BJ4561,1,454.0722222222222,10,,,,,,
https://www.google.com/search?q=mmsi+440894000,440894000,Drifting_longlines,,VL,3,2,40.0470085144043,1.7457070287590986,Trawlers,0.6417408684889475,Trawlers,0.6417408684889475,Trawlers,0.6405526101589203,Trawlers,0.6405526101589203,8,2,39.56867218017578,1.8118790472103359,Drifting_longlines,0.7049038526602089,Drifting_longlines,0.7049038526602089,Drifting_longlines,0.702660885406658,Drifting_longlines,0.702660885406658,39848,39769,8764.669722222028,16444,39848,0,KOR,South Korea,,,,,,DONGWON633,1,8911334,1,DTAN8,1,,,,,,,,
https://www.google.com/search?q=mmsi+416217800,416217800,Drifting_longlines,,VL,2,2,36.79386520385742,0.8804415962463907,Trawlers,0.6415078341960907,Trawlers,0.6415078341960907,Trawlers,0.6453714966773987,Trawlers,0.6453714966773987,7,2,36.20660999843052,4.144696161198614,Trawlers,0.7103363616125924,Trawlers,0.7103363616125924,Trawlers,0.7151645251682827,Trawlers,0.7151645251682827,4771,4769,6136.573055555557,2656,0,0,TWN,Taiwan,,,,,,MING YIH FA NO.18,1,,,BJ4970,1,3280.016666666666,27,,,,,24.9475,1
https://www.google.com/search?q=mmsi+412420848,412420848,longline - don't know if set or longline,most likely drifting ,VL,3,2,39.858699798583984,8.440121272206138,Trawlers,0.6392969499963025,Trawlers,0.6392969499963025,Trawlers,0.6422406445878247,Trawlers,0.6422406445878247,6,2,40.14178148905436,6.086825760005491,Drifting_longlines,0.5899941132908376,Drifting_longlines,0.5899941132908376,Drifting_longlines,0.5914391167461872,Drifting_longlines,0.5914391167461872,9049,9025,8039.801111111119,4866,0,0,CHN,China,46.0,0.0,1,6.0,859,FENG HUI 7,1,,,0,1,518.9030555555555,1,,,,,4224.908333333334,1
https://www.google.com/search?q=mmsi+412694580,412694580,Drifting_longlines,,VL,2,2,33.02128887176514,2.1779670566574363,Trawlers,0.636802464723587,Trawlers,0.636802464723587,Trawlers,0.6214347332715988,Trawlers,0.6214347332715988,2,2,33.02128887176514,2.1779670566574363,Trawlers,0.636802464723587,Trawlers,0.636802464723587,Trawlers,0.6214347332715988,Trawlers,0.6214347332715988,5718,5343,2866.1533333333346,3221,0,0,CHN,China,,,,,,SUI YUAN YU 25,2,,,,1,24.65861111111111,1,,,,,,
https://www.google.com/search?q=mmsi+440885000,440885000,Drifting_longlines,,VL,3,2,39.344618479410805,2.346671428711692,Trawlers,0.6299257228771845,Trawlers,0.6299257228771845,Trawlers,0.6300094251831373,Trawlers,0.6300094251831373,9,2,39.00967280069987,3.761961091001111,Drifting_longlines,0.5256896811608587,Drifting_longlines,0.5256896811608587,Drifting_longlines,0.5287999185853146,Drifting_longlines,0.5287999185853146,36309,36307,17113.71624999975,19613,36309,0,KOR,South Korea,50.0,0.0,1,8.0,2553,ORYONG NO.723,2,9019315,1,DTAB8,1,154.33527777777778,2,,,,,795935.0294444446,352
https://www.google.com/search?q=mmsi+416003822,416003822,unknown_fishing,ask Bjorn ,VL,3,2,38.315626780192055,3.620180891880418,Trawlers,0.6267245870064168,Trawlers,0.6267245870064168,Trawlers,0.6324514706599681,Trawlers,0.6324514706599681,5,3,34.373409271240234,7.101840213324898,Trawlers,0.441891284956364,Trawlers,0.441891284956364,Trawlers,0.4419983720581513,Trawlers,0.4419983720581513,11370,11314,6751.779722222218,5755,0,0,TWN,Taiwan,,,,,,CHUNG KUO NO.68,2,,,BJ4322,1,334.5361111111111,3,,,,,,
https://www.google.com/search?q=mmsi+412302021,412302021,longline - don't know if set or longline,most likely drifting ,VL,2,2,42.63193893432617,2.1061609650872444,Trawlers,0.6249576807022095,Trawlers,0.6249576807022095,Trawlers,0.6263247281312943,Trawlers,0.6263247281312943,2,2,42.63193893432617,2.1061609650872444,Trawlers,0.6249576807022095,Trawlers,0.6249576807022095,Trawlers,0.6263247281312943,Trawlers,0.6263247281312943,5763,5761,3605.949027777741,3164,0,0,CHN,China,60.0,0.0,1,30.0,2851,QING YUAN YU 013,58,,,,1,435.8416666666667,6,,,,,,
https://www.google.com/search?q=mmsi+431809000,431809000,longline - don't know if set or longline,,VL,3,2,34.20840581258138,8.32133629479425,Trawlers,0.6215089536271989,Trawlers,0.6215089536271989,Trawlers,0.6252326144215962,Trawlers,0.6252326144215962,3,2,34.20840581258138,8.32133629479425,Trawlers,0.6215089536271989,Trawlers,0.6215089536271989,Trawlers,0.6252326144215962,Trawlers,0.6252326144215962,6650,5850,4842.979305555551,3085,0,0,JPN,Japan,47.0,0.0,1,9.0,512,MATSUEI MARU NO.58,3,,,7LJF,2,,,,,,,,
https://www.google.com/search?q=mmsi+412440031,412440031,longline - don't know if set or longline,most likely drifting ,VL,2,2,44.53912162780762,2.323374358369597,Trawlers,0.6150680780410767,Trawlers,0.6150680780410767,Trawlers,0.6234033107757568,Trawlers,0.6234033107757568,2,2,44.53912162780762,2.323374358369597,Trawlers,0.6150680780410767,Trawlers,0.6150680780410767,Trawlers,0.6234033107757568,Trawlers,0.6234033107757568,8389,8389,3679.2791666666517,4640,0,0,CHN,China,60.0,0.0,1,30.0,4433,FU YUAN YU 558,2,,,,1,533.8819444444445,6,,,,,1642.841111111111,2
https://www.google.com/search?q=mmsi+760018812,760018812,unknown_fishing,ask Bjorn ,VL,2,1,48.89751625061035,16.340431622711737,Trawlers,0.6093697249889374,Trawlers,0.6093697249889374,Trawlers,0.619138240814209,Trawlers,0.619138240814209,4,2,43.235514640808105,11.63253680514773,Trawlers,0.4574661199003458,Trawlers,0.4574661199003458,Trawlers,0.46640692092478275,Trawlers,0.46640692092478275,7880,7423,2001.5562500000012,2848,6045,0,PER,Peru,,,,,,KIANA,1,,,,1,,,,,,,10.8725,3
https://www.google.com/search?q=mmsi+12347,12347,unknown_fishing,,VL,2,2,35.27309608459473,2.728383319023275,Trawlers,0.6081972345709801,Trawlers,0.6081972345709801,Trawlers,0.6064789742231369,Trawlers,0.6064789742231369,3,3,34.28950627644857,2.573787967146716,Trawlers,0.4061521060454349,Trawlers,0.4061521060454349,Trawlers,0.40487825230229646,Trawlers,0.40487825230229646,8713,7925,3933.640138888889,1883,5201,0,,Invalid MMSI,,,,,,MAGALLANES,1,,,PT 6324,1,,,,,,,,
https://www.google.com/search?q=mmsi+760000070,760000070,unknown_fishing,ask Bjorn ,VL,2,1,26.037447929382324,4.675318210883395,Trawlers,0.6068793684244156,Trawlers,0.6068793684244156,Trawlers,0.7149715721607208,Trawlers,0.7149715721607208,2,1,26.037447929382324,4.675318210883395,Trawlers,0.6068793684244156,Trawlers,0.6068793684244156,Trawlers,0.7149715721607208,Trawlers,0.7149715721607208,2824,2777,1187.7751388888887,734,1816,0,PER,Peru,44.0,0.0,1,8.0,308,TASA 315,1,,,OA-2014,1,,,,,,,,
https://www.google.com/search?q=mmsi+440931000,440931000,Drifting_longlines,,VL,3,2,44.879678090413414,5.09623323552145,Trawlers,0.6068714832266172,Trawlers,0.6068714832266172,Trawlers,0.604896123210589,Trawlers,0.604896123210589,9,2,43.167151557074654,3.8943469620885023,Drifting_longlines,0.6854372717854049,Drifting_longlines,0.6854372717854049,Drifting_longlines,0.6883008810950236,Drifting_longlines,0.6883008810950236,30112,26885,6278.313749999646,8819,26825,0,KOR,South Korea,23.0,,1,6.0,1,,2,9041112,2,,2,221.05027777777778,3,,,,,2175.6525,1
https://www.google.com/search?q=mmsi+441220243,441220243,longline - don't know if set or longline,most likely drifting ,VL,3,2,33.9928944905599,2.6481209168934066,Trawlers,0.6056346942981085,Trawlers,0.6056346942981085,Trawlers,0.6028981109460195,Trawlers,0.6028981109460195,3,2,33.9928944905599,2.6481209168934066,Trawlers,0.6056346942981085,Trawlers,0.6056346942981085,Trawlers,0.6028981109460195,Trawlers,0.6028981109460195,10213,9860,15552.398888888893,4994,9955,0,KOR,South Korea,40.0,0.0,1,6.0,761,ZHONGSHUI757,1,9686120,1,BZTK6,1,24.399166666666666,1,,,,,37267.87499999999,432
https://www.google.com/search?q=mmsi+441201727,441201727,longline - don't know if set or longline,most likely drifting ,VL,3,2,29.570205052693684,4.9691474935697775,Trawlers,0.6029780320823193,Trawlers,0.6029780320823193,Trawlers,0.6071585311243931,Trawlers,0.6071585311243931,3,2,29.570205052693684,4.9691474935697775,Trawlers,0.6029780320823193,Trawlers,0.6029780320823193,Trawlers,0.6071585311243931,Trawlers,0.6071585311243931,13121,12598,69299.70930555553,4058,12980,0,KOR,South Korea,26.0,0.0,1,7.0,662,ZHONG SHUI 617,1,9778569,1,BZSW,1,,,,,,,862081.5174999986,2365
https://www.google.com/search?q=mmsi+760018644,760018644,unknown_fishing,ask Bjorn,VL,3,2,37.94774309794108,9.714420140108032,Trawlers,0.6027835234999657,Trawlers,0.6027835234999657,Trawlers,0.6239711418747902,Trawlers,0.6239711418747902,6,3,36.46589279174805,6.812905248705182,Trawlers,0.5816918201744556,Trawlers,0.5816918201744556,Trawlers,0.5970518278578917,Trawlers,0.5970518278578917,9848,9419,3874.556944444446,2053,5940,0,PER,Peru,,,,,,MARINA,1,,,CO18644,1,537.4097222222222,1,,,,,35.959722222222226,3
https://www.google.com/search?q=mmsi+416198800,416198800,unknown_fishing,,VL,2,1,35.4892578125,2.7802030378548133,Trawlers,0.6015046536922455,Trawlers,0.6015046536922455,Trawlers,0.5996668636798859,Trawlers,0.5996668636798859,2,1,35.4892578125,2.7802030378548133,Trawlers,0.6015046536922455,Trawlers,0.6015046536922455,Trawlers,0.5996668636798859,Trawlers,0.5996668636798859,5207,3572,3730.858472222221,1565,0,0,TWN,Taiwan,,,,,,JING MAN NO.666,3,,,BJ4647,2,993.9697222222222,14,,,,,1428.7711111111112,1
https://www.google.com/search?q=mmsi+412326560,412326560,longline - don't know if set or longline,,VL,2,1,38.43154716491699,6.873869114003976,Trawlers,0.6007455438375473,Trawlers,0.6007455438375473,Trawlers,0.5775695145130157,Trawlers,0.5775695145130157,2,1,38.43154716491699,6.873869114003976,Trawlers,0.6007455438375473,Trawlers,0.6007455438375473,Trawlers,0.5775695145130157,Trawlers,0.5775695145130157,7933,7855,4615.045277777754,4090,0,0,CHN,China,,,,,,,,,,,,283.09805555555556,3,,,,,171.75861111111112,1
https://www.google.com/search?q=mmsi+412460289,412460289,longline - don't know if set or longline,most likely drifting ,VL,1,1,38.40806579589844,,Trawlers,0.5962507724761963,Trawlers,0.5962507724761963,Trawlers,0.5755175352096558,Trawlers,0.5755175352096558,1,1,38.40806579589844,,Trawlers,0.5962507724761963,Trawlers,0.5962507724761963,Trawlers,0.5755175352096558,Trawlers,0.5755175352096558,2697,2696,4638.878055555542,1139,0,0,CHN,China,39.0,0.0,1,8.0,275,SHEN GANG FA 719,2,,,BZXD66,1,4456.465833333332,59,,,,,,
https://www.google.com/search?q=mmsi+416004073,416004073,Drifting_longlines,,VL,3,2,32.595289866129555,4.013793844570178,Trawlers,0.5941033114989599,Trawlers,0.5941033114989599,Trawlers,0.5984856635332108,Trawlers,0.5984856635332108,4,2,31.868313789367676,3.5852946251611395,Trawlers,0.49788183346390724,Trawlers,0.49788183346390724,Trawlers,0.4960365332663059,Trawlers,0.4960365332663059,9659,8999,7821.433055555557,6449,0,0,TWN,Taiwan,,,,,,SAN SHENG FA,1,,,BJ5043,1,,,,,,,920.9852777777778,1
https://www.google.com/search?q=mmsi+412695550,412695550,longline - don't know if set or longline,most likely drifting ,VL,3,2,45.31183115641276,3.832627250149465,Trawlers,0.5935018230229616,Trawlers,0.5935018230229616,Trawlers,0.5850102029119929,Trawlers,0.5850102029119929,8,2,41.952494621276855,3.9714128133154136,Trawlers,0.512410344555974,Trawlers,0.512410344555974,Trawlers,0.5043561501661316,Trawlers,0.5043561501661316,21954,20032,7718.582638888768,13111,314,0,CHN,China,48.0,0.0,1,8.0,1250,XINSHIJI70,2,,,,1,235.94166666666666,3,,,,,4223.283333333334,1
https://www.google.com/search?q=mmsi+412691520,412691520,Drifting_longlines,,VL,2,2,38.31205749511719,1.716877836549951,Trawlers,0.5921962484717369,Trawlers,0.5921962484717369,Trawlers,0.5797756984829903,Trawlers,0.5797756984829903,2,2,38.31205749511719,1.716877836549951,Trawlers,0.5921962484717369,Trawlers,0.5921962484717369,Trawlers,0.5797756984829903,Trawlers,0.5797756984829903,4597,4565,2289.3359722222226,2728,0,0,CHN,China,29.0,0.0,1,6.0,475,HU YU 911,1,,,BIWA,1,568.3580555555556,6,,,,,,
https://www.google.com/search?q=mmsi+576847000,576847000,Drifting_longlines,one letter in the callsign does not match https://www.wcpfc.int/node/15638,VL,3,2,49.8474006652832,1.5758898582198786,Trawlers,0.5921165806551775,Trawlers,0.5921165806551775,Trawlers,0.5764628872275352,Trawlers,0.5764628872275352,3,2,49.8474006652832,1.5758898582198786,Trawlers,0.5921165806551775,Trawlers,0.5921165806551775,Trawlers,0.5764628872275352,Trawlers,0.5764628872275352,34865,29486,6501.224027777706,19848,1076,0,VUT,Vanuatu,121.0,0.0,1,16.0,3850,SHUN MENG,2,,,YTSV9,2,141.0427777777778,1,,,,,8446.67361111111,2
https://www.google.com/search?q=mmsi+412500157,412500157,longline - don't know if set or longline,most likely drifting ,VL,1,1,36.81645202636719,,Trawlers,0.5904260277748108,Trawlers,0.5904260277748108,Trawlers,0.5601475834846497,Trawlers,0.5601475834846497,1,1,36.81645202636719,,Trawlers,0.5904260277748108,Trawlers,0.5904260277748108,Trawlers,0.5601475834846497,Trawlers,0.5601475834846497,1970,1959,2396.9119444444455,909,0,0,CHN,China,33.0,0.0,1,8.0,192,GUI YUAN YU 60003,1,,,BZWZ34,1,24.575,1,,,,,,
https://www.google.com/search?q=mmsi+440944000,440944000,Drifting_longlines,,VL,3,2,39.53939946492513,5.183496622458597,Trawlers,0.5851653856710376,Trawlers,0.5851653856710376,Trawlers,0.5858421937737148,Trawlers,0.5858421937737148,9,2,41.14651023017036,4.4512140412339845,Drifting_longlines,0.7711578767436246,Drifting_longlines,0.7711578767436246,Drifting_longlines,0.7715823107088605,Drifting_longlines,0.7715823107088605,11134,9740,6081.57652777777,3698,9989,0,KOR,South Korea,45.0,0.0,1,9.0,220,AGNES 95,1,,,6NGW,1,2836.0775,12,,,,,2878.799722222222,3
https://www.google.com/search?q=mmsi+412201817,412201817,longline - don't know if set or longline,most likely drifting ,VL,3,3,35.61909866333008,2.826065747084075,Trawlers,0.5813405017058054,Trawlers,0.5813405017058054,Trawlers,0.5811714231967926,Trawlers,0.5811714231967926,3,3,35.61909866333008,2.826065747084075,Trawlers,0.5813405017058054,Trawlers,0.5813405017058054,Trawlers,0.5811714231967926,Trawlers,0.5811714231967926,7801,7225,8201.694583333336,2816,7794,0,CHN,China,40.0,0.0,1,10.0,423,JINXIANG11,1,,,BZYB2,1,83.93361111111112,3,,,,,720.5422222222222,1
