mmsi,length,length_type,tonnage,tonnage_type,Engine_Power,Power_Units,power
440731000,47.21,Overall,380,GT,1000,HP,750.0
440731000,47.21,Overall,380,GT,1000,HP,750.0
440731000,47.21,Overall,380,GT,1000,HP,750.0
440986000,47.21,Overall,380,GT,1000,HP,750.0
440986000,47.21,Overall,380,GT,1000,HP,750.0
440986000,47.21,Overall,380,GT,1000,HP,750.0
440986000,47.21,Overall,380,GT,1000,HP,750.0
441233000,48.01,Overall,380,GT,1000,HP,750.0
441233000,48.01,Overall,380,GT,1000,HP,750.0
441233000,48.01,Overall,380,GT,1000,HP,750.0
441233000,48.01,Overall,380,GT,1000,HP,750.0
441233000,48.01,Overall,380,GT,1000,HP,750.0
441374000,49.61,Overall,419,GT,1000,HP,750.0
441374000,49.61,Overall,419,GT,1000,HP,750.0
441374000,49.61,Overall,419,GT,1000,HP,750.0
441374000,49.61,Overall,419,GT,1000,HP,750.0
441374000,49.61,Overall,419,GT,1000,HP,750.0
431500990,,Registered,,GRT,735,KW,735.0
431500990,,Registered,,GRT,735,KW,735.0
431500990,,Registered,,GRT,735,KW,735.0
431500990,,Registered,,GRT,735,KW,735.0
431500990,,Registered,,GRT,735,KW,735.0
440792000,49.9,Overall,414,GT,1200,HP,900.0
440792000,49.9,Overall,414,GT,1200,HP,900.0
440792000,49.9,Overall,414,GT,1200,HP,900.0
440792000,49.9,Overall,414,GT,1200,HP,900.0
440933000,49.9,Overall,414,GT,1200,HP,900.0
440933000,49.9,Overall,414,GT,1200,HP,900.0
440933000,49.9,Overall,414,GT,1200,HP,900.0
440933000,49.9,Overall,414,GT,1200,HP,900.0
440705000,49.9,Overall,414,GT,1200,HP,900.0
440705000,49.9,Overall,414,GT,1200,HP,900.0
440705000,49.9,Overall,414,GT,1200,HP,900.0
440705000,49.9,Overall,414,GT,1200,HP,900.0
440704000,49.9,Overall,416,GT,1200,HP,900.0
440704000,49.9,Overall,416,GT,1200,HP,900.0
440704000,49.9,Overall,416,GT,1200,HP,900.0
440704000,49.9,Overall,416,GT,1200,HP,900.0
440934000,49.61,Overall,416,GT,1200,HP,900.0
440934000,49.61,Overall,416,GT,1200,HP,900.0
440934000,49.61,Overall,416,GT,1200,HP,900.0
440934000,49.61,Overall,416,GT,1200,HP,900.0
440807000,49.61,Overall,416,GT,1200,HP,900.0
440807000,49.61,Overall,416,GT,1200,HP,900.0
440807000,49.61,Overall,416,GT,1200,HP,900.0
440807000,49.61,Overall,416,GT,1200,HP,900.0
440935000,49.61,Overall,416,GT,1200,HP,900.0
440935000,49.61,Overall,416,GT,1200,HP,900.0
440935000,49.61,Overall,416,GT,1200,HP,900.0
440935000,49.61,Overall,416,GT,1200,HP,900.0
440703000,49.61,Overall,416,GT,1200,HP,900.0
440703000,49.61,Overall,416,GT,1200,HP,900.0
440703000,49.61,Overall,416,GT,1200,HP,900.0
440703000,49.61,Overall,416,GT,1200,HP,900.0
440885000,49.61,Overall,446,GT,1200,HP,900.0
440885000,49.61,Overall,446,GT,1200,HP,900.0
440885000,49.61,Overall,446,GT,1200,HP,900.0
440885000,49.61,Overall,446,GT,1200,HP,900.0
440886000,49.61,Overall,421,GT,1200,HP,900.0
440886000,49.61,Overall,421,GT,1200,HP,900.0
440886000,49.61,Overall,421,GT,1200,HP,900.0
440886000,49.61,Overall,421,GT,1200,HP,900.0
440931000,49.61,Overall,416,GT,1200,HP,900.0
440931000,49.61,Overall,416,GT,1200,HP,900.0
440931000,49.61,Overall,416,GT,1200,HP,900.0
440931000,49.61,Overall,416,GT,1200,HP,900.0
441483000,47.51,Overall,387,GT,1000,HP,750.0
441483000,47.51,Overall,387,GT,1000,HP,750.0
441483000,47.51,Overall,387,GT,1000,HP,750.0
441483000,47.51,Overall,387,GT,1000,HP,750.0
441483000,47.51,Overall,387,GT,1000,HP,750.0
440920000,46.91,Overall,383,GT,1200,HP,900.0
440920000,46.91,Overall,383,GT,1200,HP,900.0
440920000,46.91,Overall,383,GT,1200,HP,900.0
440920000,46.91,Overall,383,GT,1200,HP,900.0
440920000,46.91,Overall,383,GT,1200,HP,900.0
440045000,47.21,OVERALL,380,GT,1000,HP,750.0
440045000,47.21,OVERALL,380,GT,1000,HP,750.0
440045000,47.21,OVERALL,380,GT,1000,HP,750.0
440045000,47.21,OVERALL,380,GT,1000,HP,750.0
440055000,47.99,OVERALL,389,GT,1200,HP,900.0
440055000,47.99,OVERALL,389,GT,1200,HP,900.0
440055000,47.99,OVERALL,389,GT,1200,HP,900.0
440055000,47.99,OVERALL,389,GT,1200,HP,900.0
431500460,,Registered,,GRT,735,KW,735.0
431500460,,Registered,,GRT,735,KW,735.0
431500460,,Registered,,GRT,735,KW,735.0
431500460,,Registered,,GRT,735,KW,735.0
431500460,,Registered,,GRT,735,KW,735.0
441242000,51.01,Overall,441,GT,1000,HP,750.0
441242000,51.01,Overall,441,GT,1000,HP,750.0
441242000,51.01,Overall,441,GT,1000,HP,750.0
441242000,51.01,Overall,441,GT,1000,HP,750.0
441242000,51.01,Overall,441,GT,1000,HP,750.0
440801000,,Registered,378,GT,1200,HP,900.0
440801000,,Registered,378,GT,1200,HP,900.0
440801000,,Registered,378,GT,1200,HP,900.0
440801000,,Registered,378,GT,1200,HP,900.0
440604000,48.28,OVERALL,401,GT,1200,HP,900.0
440604000,48.28,OVERALL,401,GT,1200,HP,900.0
440604000,48.28,OVERALL,401,GT,1200,HP,900.0
440604000,48.28,OVERALL,401,GT,1200,HP,900.0
440612000,48.28,OVERALL,401,GT,1200,HP,900.0
440612000,48.28,OVERALL,401,GT,1200,HP,900.0
440612000,48.28,OVERALL,401,GT,1200,HP,900.0
440612000,48.28,OVERALL,401,GT,1200,HP,900.0
440628000,49.77,OVERALL,424,GT,1200,HP,900.0
440628000,49.77,OVERALL,424,GT,1200,HP,900.0
440628000,49.77,OVERALL,424,GT,1200,HP,900.0
440628000,49.77,OVERALL,424,GT,1200,HP,900.0
440503000,49.77,OVERALL,424,GT,1200,HP,900.0
440503000,49.77,OVERALL,424,GT,1200,HP,900.0
440503000,49.77,OVERALL,424,GT,1200,HP,900.0
440503000,49.77,OVERALL,424,GT,1200,HP,900.0
440504000,47.21,OVERALL,384,GT,1000,HP,750.0
440504000,47.21,OVERALL,384,GT,1000,HP,750.0
440504000,47.21,OVERALL,384,GT,1000,HP,750.0
440504000,47.21,OVERALL,384,GT,1000,HP,750.0
440595000,49.47,OVERALL,427,GT,1200,HP,900.0
440595000,49.47,OVERALL,427,GT,1200,HP,900.0
440595000,49.47,OVERALL,427,GT,1200,HP,900.0
440595000,49.47,OVERALL,427,GT,1200,HP,900.0
440517000,49.47,OVERALL,427,GT,1200,HP,900.0
440517000,49.47,OVERALL,427,GT,1200,HP,900.0
440517000,49.47,OVERALL,427,GT,1200,HP,900.0
440517000,49.47,OVERALL,427,GT,1200,HP,900.0
412270057,,Registered,647,GT,1029,KW,1029.0
412270057,,Registered,647,GT,1029,KW,1029.0
412270057,,Registered,647,GT,1029,KW,1029.0
412270057,,Registered,647,GT,1029,KW,1029.0
440522000,49.47,OVERALL,427,GT,1200,HP,900.0
440522000,49.47,OVERALL,427,GT,1200,HP,900.0
440522000,49.47,OVERALL,427,GT,1200,HP,900.0
440522000,49.47,OVERALL,427,GT,1200,HP,900.0
441251000,49.77,OVERALL,442,GT,1200,HP,900.0
441251000,49.77,OVERALL,442,GT,1200,HP,900.0
441251000,49.77,OVERALL,442,GT,1200,HP,900.0
441251000,49.77,OVERALL,442,GT,1200,HP,900.0
441090000,49.91,OVERALL,411,GT,1200,HP,900.0
441090000,49.91,OVERALL,411,GT,1200,HP,900.0
441090000,49.91,OVERALL,411,GT,1200,HP,900.0
441090000,49.91,OVERALL,411,GT,1200,HP,900.0
441098000,49.91,OVERALL,411,GT,1200,HP,900.0
441098000,49.91,OVERALL,411,GT,1200,HP,900.0
441098000,49.91,OVERALL,411,GT,1200,HP,900.0
441098000,49.91,OVERALL,411,GT,1200,HP,900.0
441018000,46.91,OVERALL,383,GT,1200,HP,900.0
441018000,46.91,OVERALL,383,GT,1200,HP,900.0
441018000,46.91,OVERALL,383,GT,1200,HP,900.0
441018000,46.91,OVERALL,383,GT,1200,HP,900.0
440773000,49.91,overall,423,GT,1200,HP,900.0
440773000,49.91,overall,423,GT,1200,HP,900.0
440773000,49.91,overall,423,GT,1200,HP,900.0
440773000,49.91,overall,423,GT,1200,HP,900.0
440820000,47.21,OVERALL,384,GT,1000,HP,750.0
440820000,47.21,OVERALL,384,GT,1000,HP,750.0
440820000,47.21,OVERALL,384,GT,1000,HP,750.0
440820000,47.21,OVERALL,384,GT,1000,HP,750.0
440590000,47.21,OVERALL,385,GT,1000,HP,750.0
440590000,47.21,OVERALL,385,GT,1000,HP,750.0
440590000,47.21,OVERALL,385,GT,1000,HP,750.0
440590000,47.21,OVERALL,385,GT,1000,HP,750.0
440239000,47.21,OVERALL,385,GT,1000,HP,750.0
440239000,47.21,OVERALL,385,GT,1000,HP,750.0
440239000,47.21,OVERALL,385,GT,1000,HP,750.0
440239000,47.21,OVERALL,385,GT,1000,HP,750.0
440821000,47.21,OVERALL,385,GT,1000,HP,750.0
440821000,47.21,OVERALL,385,GT,1000,HP,750.0
440821000,47.21,OVERALL,385,GT,1000,HP,750.0
440821000,47.21,OVERALL,385,GT,1000,HP,750.0
440823000,78.33,OVERALL,"1,349.20",GT,4000,HP,3000.0
440233000,76.64,OVERALL,733,GT,3600,HP,2700.0
440233000,76.64,OVERALL,733,GT,3600,HP,2700.0
529695000,61.15,Overall,,GRT,2647,KW,2647.0
440990000,68.1,Overall,,GRT,3600,HP,2700.0
529440000,68.1,Overall,,GRT,3600,HP,2700.0
440671000,76.06,OVERALL,701,GT,3600,HP,2700.0
440671000,76.06,OVERALL,701,GT,3600,HP,2700.0
440671000,76.06,OVERALL,701,GT,3600,HP,2700.0
540003800,21,Overall,97,GT,331,KW,331.0
540002100,21,Overall,93,GT,353,KW,353.0
540004200,21,Overall,97,GT,353,KW,353.0
540003900,21,Overall,97,GT,331,KW,331.0
540004100,221,Overall,97,GT,353,KW,353.0
540002200,21,Overall,93,GT,331,KW,331.0
540002000,29,Overall,163,GT,351,KW,351.0
540004000,29,Overall,136,GT,351,KW,351.0
540005000,29,Overall,136,GT,351,KW,351.0
412270058,,Registered,565,GT,956,HP,717.0
412270058,,Registered,565,GT,956,HP,717.0
412270058,,Registered,565,GT,956,HP,717.0
432448000,,Registered,,GRT,736,PS,544.64
432448000,,Registered,,GRT,736,PS,544.64
432448000,,Registered,,GRT,736,PS,544.64
432448000,,Registered,,GRT,736,PS,544.64
432448000,,Registered,,GRT,736,PS,544.64
431700260,,Registered,,GRT,520,PS,384.8
431700260,,Registered,,GRT,520,PS,384.8
431700260,,Registered,,GRT,520,PS,384.8
431700260,,Registered,,GRT,520,PS,384.8
431700260,,Registered,,GRT,520,PS,384.8
431914000,,Registered,,GRT,520,PS,384.8
431914000,,Registered,,GRT,520,PS,384.8
431698000,,Registered,,GRT,520,PS,384.8
431698000,,Registered,,GRT,520,PS,384.8
431700830,,Registered,,GRT,698,KW,698.0
431700830,,Registered,,GRT,698,KW,698.0
431700830,,Registered,,GRT,698,KW,698.0
431700830,,Registered,,GRT,698,KW,698.0
576699000,55.1,Overall,,GRT,1400,HP,1050.0
576699000,55.1,Overall,,GRT,1400,HP,1050.0
416002864,18.7,Overall,39.94,GT,545,HP,408.75
416001354,20.1,Overall,28.57,GT,420,HP,315.0
416194500,19.3,Overall,41.28,GT,350,HP,262.5
416001678,22.6,Overall,49.49,GT,750,HP,562.5
416000528,19.81,Overall,35.74,GT,300,HP,225.0
416000943,21.6,Overall,48.81,GT,620,HP,465.0
441201562,47.99,Overall,486,GT,735,KW,735.0
441201562,47.99,Overall,486,GT,735,KW,735.0
416001549,21.05,Overall,39.22,GT,536,HP,402.0
416002164,17.5,Overall,25.93,GT,405,HP,303.75
416001486,21.4,Overall,49.38,GT,500,HP,375.0
416000788,20.15,Overall,39.35,GT,450,HP,337.5
432461000,,Registered,,GRT,520,PS,384.8
432461000,,Registered,,GRT,520,PS,384.8
432461000,,Registered,,GRT,520,PS,384.8
432461000,,Registered,,GRT,520,PS,384.8
432461000,,Registered,,GRT,520,PS,384.8
416001735,18.8,Overall,29.86,GT,300,HP,225.0
416002356,21.6,Overall,49.75,GT,545,HP,408.75
416001491,19.7,Overall,48.63,GT,510,HP,382.5
416001758,19.25,Overall,29.97,GT,435,HP,326.25
416002997,18.55,Overall,29.84,GT,350,HP,262.5
431700060,,Registered,,GRT,520,PS,384.8
431700060,,Registered,,GRT,520,PS,384.8
431700060,,Registered,,GRT,520,PS,384.8
431700060,,Registered,,GRT,520,PS,384.8
431700060,,Registered,,GRT,520,PS,384.8
416001117,24.8,Overall,49.98,GT,450,HP,337.5
416002066,25.24,Overall,49.96,GT,435,HP,326.25
431253000,,Registered,,GRT,460,PS,340.4
431253000,,Registered,,GRT,460,PS,340.4
431253000,,Registered,,GRT,460,PS,340.4
431253000,,Registered,,GRT,460,PS,340.4
431253000,,Registered,,GRT,460,PS,340.4
416004344,20.35,Overall,31.57,GT,270,HP,202.5
431703660,,Registered,,GRT,735,KW,735.0
431703660,,Registered,,GRT,735,KW,735.0
431703660,,Registered,,GRT,735,KW,735.0
431703660,,Registered,,GRT,735,KW,735.0
431703660,,Registered,,GRT,735,KW,735.0
416003429,18.55,Overall,29.49,GT,400,HP,300.0
416000636,19.6,Overall,36.01,GT,500,HP,375.0
416002362,20.09,Overall,37.91,GT,570,HP,427.5
431701650,,Registered,,GRT,520,PS,384.8
431701650,,Registered,,GRT,520,PS,384.8
431701650,,Registered,,GRT,520,PS,384.8
431701650,,Registered,,GRT,520,PS,384.8
416182700,22.09,Overall,41.35,GT,450,HP,337.5
431813000,,Registered,,GRT,698,PS,516.52
431813000,,Registered,,GRT,698,PS,516.52
431813000,,Registered,,GRT,698,PS,516.52
431813000,,Registered,,GRT,698,PS,516.52
431813000,,Registered,,GRT,698,PS,516.52
416000398,18.05,Overall,25.33,GT,222,HP,166.5
416202800,19.56,Overall,36.13,GT,650,HP,487.5
416002155,21,Overall,49.7,GT,650,HP,487.5
416002113,20.8,Overall,43.95,GT,500,HP,375.0
416000698,20.15,Overall,43.82,GT,435,HP,326.25
416003418,20.8,Overall,49.48,GT,750,HP,562.5
416201800,21.5,Overall,47.03,GT,605,HP,453.75
416003933,21.1,Overall,49.06,GT,600,HP,450.0
416000391,23.85,Overall,45.99,GT,750,HP,562.5
416000459,23.13,Overall,49.85,GT,545,HP,408.75
416001456,22.05,Overall,47.37,GT,485,HP,363.75
416003444,21.71,Overall,49.61,GT,545,HP,408.75
416000817,21.5,Overall,48.47,GT,570,HP,427.5
416002101,22.5,Overall,49.74,GT,600,HP,450.0
416000588,19.9,Overall,44.89,GT,400,HP,300.0
416001415,23.73,Overall,48.24,GT,485,HP,363.75
416000959,20.9,Overall,49.33,GT,600,HP,450.0
416000159,22.72,Overall,49.2,GT,600,HP,450.0
416003445,22.5,Overall,49.63,GT,600,HP,450.0
431700150,,Registered,,GRT,640,PS,473.6
431700150,,Registered,,GRT,640,PS,473.6
416203600,20,Overall,29.23,GT,450,HP,337.5
416000429,21.5,Overall,49.54,GT,500,HP,375.0
412205130,48.6,Overall,626,GT,882,KW,882.0
412205130,48.6,Overall,626,GT,882,KW,882.0
431700980,,Registered,,GRT,698,KW,698.0
431700980,,Registered,,GRT,698,KW,698.0
431700980,,Registered,,GRT,698,KW,698.0
431700980,,Registered,,GRT,698,KW,698.0
431700980,,Registered,,GRT,698,KW,698.0
416000737,21.29,Overall,49.62,GT,545,HP,408.75
416002067,20.6,Overall,29.76,GT,420,HP,315.0
431703970,,Registered,,GRT,735,KW,735.0
431703970,,Registered,,GRT,735,KW,735.0
431703970,,Registered,,GRT,735,KW,735.0
431703970,,Registered,,GRT,735,KW,735.0
431703970,,Registered,,GRT,735,KW,735.0
416002639,21.7,Overall,49.8,GT,600,HP,450.0
416001358,19.85,Overall,33.01,GT,450,HP,337.5
416001271,22.4,Overall,49.71,GT,545,HP,408.75
416001425,20.2,Overall,36.29,GT,500,HP,375.0
416001413,22.8,Overall,49.32,GT,500,HP,375.0
416000776,21.8,Overall,49.07,GT,545,HP,408.75
416000456,21.95,Overall,48.71,GT,545,HP,408.75
416000978,21.38,Overall,42.19,GT,573,HP,429.75
416000369,22,Overall,48.85,GT,600,HP,450.0
416001235,21.95,Overall,47.52,GT,500,HP,375.0
416001033,21.4,Overall,49.26,GT,545,HP,408.75
431704490,,Registered,,GRT,520,PS,384.8
431704490,,Registered,,GRT,520,PS,384.8
431704490,,Registered,,GRT,520,PS,384.8
431704490,,Registered,,GRT,520,PS,384.8
431704490,,Registered,,GRT,520,PS,384.8
412205140,48.6,Overall,626,GT,882,KW,882.0
412205140,48.6,Overall,626,GT,882,KW,882.0
416001479,19.7,Overall,29.76,GT,500,HP,375.0
416002533,20.85,Overall,48.99,GT,600,HP,450.0
416001745,20.3,Overall,43.53,GT,823,HP,617.25
416000761,21.4,Overall,49.26,GT,600,HP,450.0
431070000,,Registered,,GRT,735,KW,735.0
431070000,,Registered,,GRT,735,KW,735.0
431070000,,Registered,,GRT,735,KW,735.0
431070000,,Registered,,GRT,735,KW,735.0
431070000,,Registered,,GRT,735,KW,735.0
416000974,21.3,Overall,43.78,GT,573,HP,429.75
416000189,20.1,Overall,40.2,GT,545,HP,408.75
431700130,,Registered,,GRT,735,KW,735.0
431700130,,Registered,,GRT,735,KW,735.0
431700130,,Registered,,GRT,735,KW,735.0
431700130,,Registered,,GRT,735,KW,735.0
431700130,,Registered,,GRT,735,KW,735.0
416000222,20.3,Overall,40.69,GT,545,HP,408.75
416002934,20.1,Overall,40.21,GT,600,HP,450.0
432503000,,Registered,,GRT,735,KW,735.0
432503000,,Registered,,GRT,735,KW,735.0
432503000,,Registered,,GRT,735,KW,735.0
432503000,,Registered,,GRT,735,KW,735.0
416004048,22,Overall,49.76,GT,707,HP,530.25
416002983,22.1,Overall,49.79,GT,600,HP,450.0
432319000,,Registered,,GRT,735,KW,735.0
432319000,,Registered,,GRT,735,KW,735.0
432319000,,Registered,,GRT,735,KW,735.0
432319000,,Registered,,GRT,735,KW,735.0
432319000,,Registered,,GRT,735,KW,735.0
416002141,22.08,Overall,45,GT,545,HP,408.75
416200800,20.3,Overall,40.43,GT,545,HP,408.75
416002338,17,Overall,26.68,GT,300,HP,225.0
416001792,22.17,Overall,38.08,GT,545,HP,408.75
416000385,20.35,Overall,40.58,GT,545,HP,408.75
416001531,24.17,Overall,48.46,GT,823,HP,617.25
431053000,,Registered,,GRT,735,KW,735.0
431053000,,Registered,,GRT,735,KW,735.0
431053000,,Registered,,GRT,735,KW,735.0
431053000,,Registered,,GRT,735,KW,735.0
431053000,,Registered,,GRT,735,KW,735.0
416000783,20.5,Overall,42.1,GT,545,HP,408.75
416000977,17.65,Overall,25.48,GT,330,HP,247.5
416000625,18.2,Overall,30.18,GT,435,HP,326.25
416002636,21.92,Overall,42.35,GT,707,HP,530.25
416001126,18.35,Overall,33.85,GT,570,HP,427.5
416077500,27.9,Overall,94.58,GT,750,HP,562.5
416001265,25.62,Overall,71.95,GT,750,HP,562.5
416001446,22.63,Overall,62.21,GT,600,HP,450.0
416000592,24.35,Overall,73.61,GT,450,HP,337.5
416211900,24.35,Overall,79.97,GT,800,HP,600.0
416000195,19.5,Overall,36.32,GT,573,HP,429.75
416000639,19.9,Overall,32.86,GT,485,HP,363.75
416001458,19.85,Overall,30.72,GT,450,HP,337.5
416210900,19.98,Overall,31.81,GT,573,HP,429.75
416209800,18.65,Overall,33.88,GT,450,HP,337.5
416000347,20.6,Overall,34.15,GT,450,HP,337.5
431395000,,Registered,,GRT,735,KW,735.0
431395000,,Registered,,GRT,735,KW,735.0
431395000,,Registered,,GRT,735,KW,735.0
431395000,,Registered,,GRT,735,KW,735.0
431395000,,Registered,,GRT,735,KW,735.0
416001241,20.95,Overall,37.08,GT,500,HP,375.0
416003203,17.3,Overall,26.89,GT,435,HP,326.25
431722000,,Registered,,GRT,735,KW,735.0
431722000,,Registered,,GRT,735,KW,735.0
416003881,24.98,Overall,47.46,GT,398,HP,298.5
416000936,16.67,Overall,26.06,GT,380,HP,285.0
416001356,18.4,Overall,25.13,GT,350,HP,262.5
431200910,,Registered,,GRT,1323,KW,1323.0
431200910,,Registered,,GRT,1323,KW,1323.0
416003643,18.01,Overall,27.58,GT,222,HP,166.5
431769000,,Registered,,GRT,735,KW,735.0
431769000,,Registered,,GRT,735,KW,735.0
416000307,21.1,Overall,33.85,GT,545,HP,408.75
416000357,20.9,Overall,32.94,GT,485,HP,363.75
431200060,,Registered,,GRT,640,PS,473.6
431200060,,Registered,,GRT,640,PS,473.6
416001717,21.76,Overall,43.79,GT,573,HP,429.75
416001814,21.91,Overall,38.34,GT,659,HP,494.25
416004058,20.84,Overall,42.18,GT,435,HP,326.25
431200880,,Registered,,GRT,1471,KW,1471.0
431200880,,Registered,,GRT,1471,KW,1471.0
416002383,20.8,Overall,42.33,GT,500,HP,375.0
431935000,,Registered,,GRT,1471,KW,1471.0
431935000,,Registered,,GRT,1471,KW,1471.0
416002507,17.3,Overall,27.51,GT,380,HP,285.0
416001238,23.31,Overall,73.15,GT,450,HP,337.5
416000538,26.71,Overall,63.77,GT,939,HP,704.25
431693000,,Registered,,GRT,1471,KW,1471.0
431693000,,Registered,,GRT,1471,KW,1471.0
416003222,25.93,Overall,75.74,GT,829,HP,621.75
416000394,26.35,Overall,97.52,GT,800,HP,600.0
416003071,23.66,Overall,73.4,GT,600,HP,450.0
431680000,,Registered,,GRT,1471,KW,1471.0
431680000,,Registered,,GRT,1471,KW,1471.0
416229500,22.3,Overall,56.15,GT,450,HP,337.5
416001521,23.23,Overall,54.16,GT,820,HP,615.0
416001355,25.16,Overall,95.35,GT,750,HP,562.5
416001355,25.16,Overall,95.35,GT,750,HP,562.5
416002494,22.93,Overall,66.84,GT,600,HP,450.0
416000547,25.79,Overall,96.79,GT,750,HP,562.5
416001787,25.71,Overall,78.48,GT,750,HP,562.5
416001225,27.9,Overall,99.01,GT,750,HP,562.5
416001225,27.9,Overall,99.01,GT,750,HP,562.5
416003867,22.5,Overall,66.77,GT,450,HP,337.5
432515000,,Registered,,GRT,735,KW,735.0
432515000,,Registered,,GRT,735,KW,735.0
432515000,,Registered,,GRT,735,KW,735.0
432515000,,Registered,,GRT,735,KW,735.0
416001659,25.28,Overall,98.43,GT,750,HP,562.5
431200740,,Registered,,GRT,735,KW,735.0
431200740,,Registered,,GRT,735,KW,735.0
431200740,,Registered,,GRT,735,KW,735.0
431200740,,Registered,,GRT,735,KW,735.0
431200740,,Registered,,GRT,735,KW,735.0
416001036,27.25,Overall,99,GT,750,HP,562.5
416003236,22.39,Overall,51.76,GT,600,HP,450.0
416001845,22.3,Overall,63.03,GT,545,HP,408.75
416000199,22.85,Overall,67.19,GT,450,HP,337.5
416002474,22.55,Overall,70.58,GT,450,HP,337.5
416001063,23.21,Overall,63.44,GT,600,HP,450.0
416001661,25.25,Overall,94.66,GT,750,HP,562.5
416002096,23.95,Overall,79.72,GT,600,HP,450.0
431682000,,Registered,,GRT,735,KW,735.0
431682000,,Registered,,GRT,735,KW,735.0
431682000,,Registered,,GRT,735,KW,735.0
431682000,,Registered,,GRT,735,KW,735.0
431682000,,Registered,,GRT,735,KW,735.0
416002491,22.3,Overall,68.45,GT,829,HP,621.75
432374000,,Registered,,GRT,735,KW,735.0
432374000,,Registered,,GRT,735,KW,735.0
432374000,,Registered,,GRT,735,KW,735.0
432374000,,Registered,,GRT,735,KW,735.0
432374000,,Registered,,GRT,735,KW,735.0
416001047,22.1,Overall,58.43,GT,450,HP,337.5
416000486,24.36,Overall,72.47,GT,545,HP,408.75
431022000,,Registered,,GRT,735,KW,735.0
431022000,,Registered,,GRT,735,KW,735.0
431022000,,Registered,,GRT,735,KW,735.0
431022000,,Registered,,GRT,735,KW,735.0
431022000,,Registered,,GRT,735,KW,735.0
416000139,23.5,Overall,74.87,GT,450,HP,337.5
416002271,25,Overall,57.12,GT,435,HP,326.25
416002348,23.65,Overall,77.85,GT,750,HP,562.5
416002117,23.75,Overall,71.19,GT,750,HP,562.5
416003788,24.75,Overall,73.46,GT,545,HP,408.75
416002173,23.65,Overall,76.83,GT,829,HP,621.75
416002553,24.7,Overall,63.01,GT,649,HP,486.75
432411000,,Registered,,GRT,735,KW,735.0
432411000,,Registered,,GRT,735,KW,735.0
432411000,,Registered,,GRT,735,KW,735.0
432411000,,Registered,,GRT,735,KW,735.0
432411000,,Registered,,GRT,735,KW,735.0
416001228,24.15,Overall,53.53,GT,650,HP,487.5
416000143,24.1,Overall,57.65,GT,640,HP,480.0
416001246,24.29,Overall,66.22,GT,823,PS,609.02
416213700,22.45,Overall,62.96,GT,605,HP,453.75
416001795,23.9,Overall,59.13,GT,650,HP,487.5
431116000,,Registered,,GRT,735,KW,735.0
431116000,,Registered,,GRT,735,KW,735.0
431116000,,Registered,,GRT,735,KW,735.0
431116000,,Registered,,GRT,735,KW,735.0
431116000,,Registered,,GRT,735,KW,735.0
416003541,22.5,Overall,56.19,GT,545,HP,408.75
416002114,22.3,Overall,62.98,GT,545,HP,408.75
432306000,,Registered,,GRT,735,KW,735.0
432306000,,Registered,,GRT,735,KW,735.0
432306000,,Registered,,GRT,735,KW,735.0
432306000,,Registered,,GRT,735,KW,735.0
432306000,,Registered,,GRT,735,KW,735.0
416004797,22.9,Overall,54.47,GT,600,HP,450.0
416003068,22.95,Overall,63.35,GT,600,HP,450.0
416000221,22.05,Overall,71.45,GT,620,HP,465.0
431500470,,Registered,,GRT,735,KW,735.0
431500470,,Registered,,GRT,735,KW,735.0
431500470,,Registered,,GRT,735,KW,735.0
431500470,,Registered,,GRT,735,KW,735.0
431500470,,Registered,,GRT,735,KW,735.0
416000415,21.95,Overall,55.71,GT,750,HP,562.5
416218900,22.4,Overall,55.19,GT,450,HP,337.5
416002157,23.2,Overall,62.23,GT,600,HP,450.0
416000961,23.2,Overall,61.23,GT,600,HP,450.0
416003224,22.5,Overall,54.12,GT,600,HP,450.0
416002655,27.16,Overall,79.08,GT,600,HP,450.0
416079500,27,Overall,80.16,GT,823,HP,617.25
416000986,27.76,Overall,88.58,GT,600,HP,450.0
416002151,26.4,Overall,79.15,GT,600,HP,450.0
416002151,26.4,Overall,79.15,GT,600,HP,450.0
416000461,29.15,Overall,98.97,GT,650,HP,487.5
416000461,29.15,Overall,98.97,GT,650,HP,487.5
416000238,24.57,Overall,64.98,GT,605,HP,453.75
416001224,23.7,Overall,54.67,GT,600,HP,450.0
416000235,29,Overall,97,GT,650,HP,487.5
416000237,24.6,Overall,73.43,GT,750,HP,562.5
416082900,27,Overall,80.16,GT,823,HP,617.25
416000154,28.2,Overall,96.12,GT,600,HP,450.0
416002178,27.6,Overall,97.16,GT,600,HP,450.0
416004368,29.3,Overall,98,GT,600,HP,450.0
416004368,29.3,Overall,98,GT,600,HP,450.0
432426000,,Registered,,GRT,735,KW,735.0
432426000,,Registered,,GRT,735,KW,735.0
432426000,,Registered,,GRT,735,KW,735.0
432426000,,Registered,,GRT,735,KW,735.0
432426000,,Registered,,GRT,735,KW,735.0
416002121,22.5,Overall,53.85,GT,750,HP,562.5
416000818,22.45,Overall,54.38,GT,600,HP,450.0
416000934,22.5,Overall,54.46,GT,600,HP,450.0
432228000,,Registered,,GRT,735,KW,735.0
432228000,,Registered,,GRT,735,KW,735.0
432228000,,Registered,,GRT,735,KW,735.0
432228000,,Registered,,GRT,735,KW,735.0
432228000,,Registered,,GRT,735,KW,735.0
416003371,23.6,Overall,63.58,GT,600,HP,450.0
